word_0,hits_0,word_1,hits_1,word_2,hits_2,word_3,hits_3,word_4,hits_4
salet,BBBYY,trite,BGBGG,brute,BGBGG,wrote,GGGGG,     ,     
salet,BBBYY,trite,BGBGG,brute,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BGGGG,write,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BYBGG,forte,BGYGG,route,GGGGG,     ,     
salet,BBBYY,trite,BYBGG,forte,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BYBGY,berth,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GBBBG,theme,GGBGG,thyme,GGGGG,     ,     
salet,BBBYY,trite,GBBBG,theme,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GBBBY,teddy,GGBBB,tempo,GGGGG,     ,     
salet,BBBYY,trite,GBBBY,teddy,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GBBGY,teeth,GGBGG,tenth,GGGGG,     ,     
salet,BBBYY,trite,GBBGY,teeth,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GBGBG,twice,GGGBG,twine,GGGGG,     ,     
salet,BBBYY,trite,GBGBG,twice,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GBYBY,tepid,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GBYYG,tithe,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GGBBG,trope,GGBBG,truce,GGGGG,     ,     
salet,BBBYY,trite,GGBBG,trope,GGGBG,trove,GGGGG,     ,     
salet,BBBYY,trite,GGBBG,trope,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GGBBY,trend,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GGGBG,tripe,GGGBG,tribe,GGGBG,trice,GGGGG
salet,BBBYY,trite,GGGBG,tripe,GGGBG,tribe,GGGGG,     ,     
salet,BBBYY,trite,GGGBG,tripe,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBYY,trite,GYBBG,there,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GYBBY,tenor,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,GYYBY,their,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBBBG,etude,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBBBY,detox,BGGBB,fetch,GGGGG,     ,     
salet,BBBYY,trite,YBBBY,detox,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBBGG,butte,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBBGY,jetty,BGGGG,petty,GGGGG,     ,     
salet,BBBYY,trite,YBBGY,jetty,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBYBG,cutie,BYGGG,untie,GGGGG,     ,     
salet,BBBYY,trite,YBYBG,cutie,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBYBY,ethic,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,YBYBY,ethic,YYBGB,fetid,GGGGG,     ,     
salet,BBBYY,trite,YYBBY,metro,BGGGB,retry,GGGGG,     ,     
salet,BBBYY,trite,YYBBY,metro,BGGGG,retro,GGGGG,     ,     
salet,BBBYY,trite,YYBBY,metro,BGGYB,retch,GGGGG,     ,     
salet,BBBYY,trite,YYBBY,metro,BYGGB,entry,GGGGG,     ,     
salet,BBBYY,trite,YYBBY,metro,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BBBGG,howdy,BBBBG,billy,GGGGG,     ,     
salet,BBGBB,fugly,BBBGG,howdy,BBBYG,dilly,GGGGG,     ,     
salet,BBGBB,fugly,BBBGG,howdy,BBYBG,willy,GGGGG,     ,     
salet,BBGBB,fugly,BBBGG,howdy,BGBBG,jolly,GGGGG,     ,     
salet,BBGBB,fugly,BBBGG,howdy,BGBYG,dolly,GGGGG,     ,     
salet,BBGBB,fugly,BBBGG,howdy,GBBBG,hilly,GGGGG,     ,     
salet,BBGBB,fugly,BBBGG,howdy,GGBBG,holly,GGGGG,     ,     
salet,BBGBB,fugly,BBBYB,colon,GGGGB,color,GGGGG,     ,     
salet,BBGBB,fugly,BBBYB,colon,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BBBYG,milky,GBGBG,moldy,GGGGG,     ,     
salet,BBGBB,fugly,BBBYG,milky,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BBBYY,nylon,BYGYB,polyp,GGGGG,     ,     
salet,BBGBB,fugly,BBBYY,nylon,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BBYGG,golly,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BBYYB,igloo,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BGBGG,bully,BGGGG,dully,GGGGG,     ,     
salet,BBGBB,fugly,BGBGG,bully,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BGBYB,mulch,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BGBYG,bulky,BGGBG,pulpy,GGGGG,     ,     
salet,BBGBB,fugly,BGBYG,bulky,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BGYGG,gully,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,BGYYB,gulch,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,GBBGG,filly,GBGGG,folly,GGGGG,     ,     
salet,BBGBB,fugly,GBBGG,filly,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,GBBYB,folio,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,GBBYG,filmy,GGGGG,     ,     ,     ,     
salet,BBGBB,fugly,GGBGG,fully,GGGGG,     ,     ,     ,     
salet,BBGBG,pilot,BYGBG,unlit,GGGGG,     ,     ,     ,     
salet,BBGBG,pilot,GGGGG,     ,     ,     ,     ,     ,     
salet,BBGBY,filth,BYGYB,tulip,GGGGG,     ,     ,     ,     
salet,BBGBY,filth,GGGGG,     ,     ,     ,     ,     ,     
salet,BBGGB,idler,BBGGB,golem,BBGGY,melee,GGGGG,     ,     
salet,BBGGB,idler,BBGGB,golem,GGGGG,     ,     ,     ,     
salet,BBGGB,idler,BBGGG,ruler,GGGGG,     ,     ,     ,     
salet,BBGGB,idler,GGGGG,     ,     ,     ,     ,     ,     
salet,BBGGB,idler,YBGGG,filer,GGGGG,     ,     ,     ,     
salet,BBGGG,filet,BYGGG,inlet,GGGGG,     ,     ,     ,     
salet,BBGGG,filet,GGGGG,     ,     ,     ,     ,     ,     
salet,BBGYB,himbo,BBBBB,delve,BGGBB,jelly,GGGGG,     ,     
salet,BBGYB,himbo,BBBBB,delve,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BBBBG,cello,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BBBBY,felon,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BBBYB,belle,GBGBG,bulge,GGGGG,     ,     
salet,BBGYB,himbo,BBBYB,belle,GGGGB,belly,GGGGG,     ,     
salet,BBGYB,himbo,BBBYB,belle,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BBBYY,below,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BBYBY,melon,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BGBYB,bilge,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BYBBB,relic,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,BYBYB,belie,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,GBBBG,hello,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,GYBBB,helix,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,YBBBB,welch,GGGGG,     ,     ,     ,     
salet,BBGYB,himbo,YBBYB,belch,GGGGG,     ,     ,     ,     
salet,BBGYY,tilde,GBGBG,tulle,GGGGG,     ,     ,     ,     
salet,BBGYY,tilde,GGGGG,     ,     ,     ,     ,     ,     
salet,BBYBB,courd,BBBBB,fling,BGBBY,glyph,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BGGBB,blimp,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BGGGB,blink,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BYBBB,lymph,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BYGGG,lying,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BYYBB,imply,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BYYBY,vigil,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,BYYYB,vinyl,GGGGG,     ,     
salet,BBYBB,courd,BBBBB,fling,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBBBG,lipid,GGBGG,livid,GGGGG,     ,     
salet,BBYBB,courd,BBBBG,lipid,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBBBG,lipid,YYBBG,blind,GGGGG,     ,     
salet,BBYBB,courd,BBBBY,dimly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBBBY,dimly,YYBGY,idyll,GGGGG,     ,     
salet,BBYBB,courd,BBBGB,whirl,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBBYB,krill,BGBGB,wryly,GGGGG,     ,     
salet,BBYBB,courd,BBBYB,krill,BGGGG,frill,BGGGG,grill,GGGGG
salet,BBYBB,courd,BBBYB,krill,BGGGG,frill,GGGGG,     ,     
salet,BBYBB,courd,BBBYB,krill,BYYGB,girly,GGGGG,     ,     
salet,BBYBB,courd,BBBYB,krill,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBBYY,drill,GGBGB,dryly,GGGGG,     ,     
salet,BBYBB,courd,BBBYY,drill,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBGBB,flunk,BGGBB,plumb,GGGGB,plump,GGGGG
salet,BBYBB,courd,BBGBB,flunk,BGGBB,plumb,GGGGG,     ,     
salet,BBYBB,courd,BBGBB,flunk,BGGGG,plunk,GGGGG,     ,     
salet,BBYBB,courd,BBGBB,flunk,GGGBB,fluff,GGGGG,     ,     
salet,BBYBB,courd,BBGBB,flunk,GGGGB,flung,GGGGG,     ,     
salet,BBYBB,courd,BBGBB,flunk,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBGBB,flunk,YGGBB,bluff,GGGGG,     ,     
salet,BBYBB,courd,BBGBG,fluid,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBGGB,blurb,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBYBB,lumpy,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBYBB,lumpy,YGBBB,quill,GGGGG,     ,     
salet,BBYBB,courd,BBYBB,lumpy,YGBYB,pupil,GGGGG,     ,     
salet,BBYBB,courd,BBYBG,build,BGGGG,guild,GGGGG,     ,     
salet,BBYBB,courd,BBYBG,build,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBYYB,burly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BBYYG,lurid,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BGBBB,wooly,BGBGG,nobly,GGGGG,     ,     
salet,BBYBB,courd,BGBBB,wooly,BGBYB,login,GGGGG,     ,     
salet,BBYBB,courd,BGBBB,wooly,BGBYG,lobby,GGGGG,     ,     
salet,BBYBB,courd,BGBBB,wooly,BGGYG,loopy,GGGGG,     ,     
salet,BBYBB,courd,BGBBB,wooly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BGBBB,wooly,YGBGG,lowly,GGGGG,     ,     
salet,BBYBB,courd,BGBBY,godly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BGBGB,lorry,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BGBYG,world,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BGGBG,would,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BGYBB,mogul,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYBBB,bloom,BGGBB,flown,GGGGG,     ,     
salet,BBYBB,courd,BYBBB,bloom,BGGGG,gloom,GGGGG,     ,     
salet,BBYBB,courd,BYBBB,bloom,BYGBB,knoll,GGGGG,     ,     
salet,BBYBB,courd,BYBBB,bloom,BYYBB,lingo,GGGGG,     ,     
salet,BBYBB,courd,BYBBB,bloom,GGGBB,blown,GGGGG,     ,     
salet,BBYBB,courd,BYBBB,bloom,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYBBB,bloom,YYYBY,limbo,GGGGG,     ,     
salet,BBYBB,courd,BYBBG,blond,BGGBG,flood,GGGGG,     ,     
salet,BBYBB,courd,BYBBG,blond,GGGBG,blood,GGGGG,     ,     
salet,BBYBB,courd,BYBBG,blond,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYBBY,oddly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYBGB,glory,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYBYB,growl,BGGBG,broil,GGGGG,     ,     
salet,BBYBB,courd,BYBYB,growl,BGGGG,prowl,GGGGG,     ,     
salet,BBYBB,courd,BYBYB,growl,BYGBY,floor,GGGGG,     ,     
salet,BBYBB,courd,BYBYB,growl,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYBYY,droll,GGGBG,drool,GGGGG,     ,     
salet,BBYBB,courd,BYBYY,droll,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYYBB,ghoul,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,BYYYB,flour,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GBBBB,blink,BGGBB,cliff,GGGGG,     ,     
salet,BBYBB,courd,GBBBB,blink,BGGBG,click,GGGGG,     ,     
salet,BBYBB,courd,GBBBB,blink,BGGGB,cling,GGGGG,     ,     
salet,BBYBB,courd,GBBBB,blink,BGGGG,clink,GGGGG,     ,     
salet,BBYBB,courd,GBBBB,blink,BYGBB,chili,GGGGB,chill,GGGGG
salet,BBYBB,courd,GBBBB,blink,BYGBB,chili,GGGGG,     ,     
salet,BBYBB,courd,GBBBB,blink,BYYBB,civil,GGGGG,     ,     
salet,BBYBB,courd,GBBBB,blink,YGGBB,climb,GGGGG,     ,     
salet,BBYBB,courd,GBBBG,child,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GBGBB,clung,GGGBB,cluck,GGGBB,clump,GGGGG
salet,BBYBB,courd,GBGBB,clung,GGGBB,cluck,GGGGG,     ,     
salet,BBYBB,courd,GBGBB,clung,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GBYYB,curly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GGBBB,coyly,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GGGBG,could,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GYBBB,clock,GGGBB,clown,GGGGG,     ,     
salet,BBYBB,courd,GYBBB,clock,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,GYYBG,cloud,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YBBBB,flick,BYGYB,icily,GGGGG,     ,     
salet,BBYBB,courd,YBBBB,flick,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YBBYB,lyric,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YBGBB,pluck,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YBYBB,lucky,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YBYBB,lucky,GGYBB,lunch,GGGGG,     ,     
salet,BBYBB,courd,YBYBG,lucid,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YBYYB,lurch,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YGBBB,logic,GGGGG,     ,     ,     ,     
salet,BBYBB,courd,YYBBB,block,BGGGG,flock,GGGGG,     ,     
salet,BBYBB,courd,YYBBB,block,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BGBBB,flirt,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BGBGB,flint,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BGBGY,glint,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BGGBB,blurt,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BGGGB,blunt,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BGYBB,flout,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BYBBB,limit,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BYBBY,light,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BYGBB,moult,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BYYBB,built,BGGGG,quilt,GGGGG,     ,     
salet,BBYBG,clung,BYYBB,built,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,BYYBY,guilt,GGGGG,     ,     ,     ,     
salet,BBYBG,clung,GGYBB,clout,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,GGBGB,truly,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,GGGGG,     ,     ,     ,     ,     ,     
salet,BBYBY,troll,GYBBG,twirl,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,YBBBG,until,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,YBBYB,blitz,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,YBGYB,cloth,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,YBYGB,hotly,GGGGG,     ,     ,     ,     
salet,BBYBY,troll,YBYYB,lofty,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BGBBB,jewel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BGBBG,leper,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BGBBY,repel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BGGBB,level,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BGGBG,lever,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BGGBY,revel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYBBB,picky,BBBBB,lumen,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,BBBBB,lumen,YBBGB,wheel,GGGGG
salet,BBYGB,bevor,BYBBB,picky,BBBYB,kneel,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,BBGBB,excel,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,BBYBB,clued,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,BGBBB,linen,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,BGBYB,liken,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,GGBBB,pixel,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,GYBBB,plied,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,YBBBB,expel,GGGGG,     ,     
salet,BBYGB,bevor,BYBBB,picky,YYBBB,impel,GGGGG,     ,     
salet,BBYGB,bevor,BYBBG,flier,BGBGG,elder,BGBGG,ulcer,GGGGG
salet,BBYGB,bevor,BYBBG,flier,BGBGG,elder,GGGGG,     ,     
salet,BBYGB,bevor,BYBBG,flier,BGGGG,plier,GGGGG,     ,     
salet,BBYGB,bevor,BYBBG,flier,BYYGG,liner,GGGGG,     ,     
salet,BBYGB,bevor,BYBBG,flier,GGBGG,flyer,GGGGG,     ,     
salet,BBYGB,bevor,BYBBG,flier,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYBBY,cruel,BGGGG,gruel,GGGGG,     ,     
salet,BBYGB,bevor,BYBBY,cruel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYBYB,dowel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYBYB,dowel,YGBGG,model,GGGGG,     ,     
salet,BBYGB,bevor,BYBYB,dowel,YYBGY,olden,GGGGG,     ,     
salet,BBYGB,bevor,BYBYG,lower,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYBYG,lower,YYBGG,older,GGGGG,     ,     
salet,BBYGB,bevor,BYGBG,liver,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYGYB,hovel,BGGGG,novel,GGGGG,     ,     
salet,BBYGB,bevor,BYGYB,hovel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYGYG,lover,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,BYYYB,vowel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,GGBBB,bezel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,GGGBB,bevel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,GYBBB,bleed,GGGGB,bleep,GGGGG,     ,     
salet,BBYGB,bevor,GYBBB,bleed,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,GYBBG,bluer,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,GYBYB,bowel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,YGBBY,rebel,GGGGG,     ,     ,     ,     
salet,BBYGB,bevor,YYBBB,libel,GGGGG,     ,     ,     ,     
salet,BBYGG,fleet,GGGGG,     ,     ,     ,     ,     ,     
salet,BBYGY,hotel,BBGGG,betel,GGGGG,     ,     ,     ,     
salet,BBYGY,hotel,BGGGG,motel,GGGGG,     ,     ,     ,     
salet,BBYGY,hotel,BGYGG,towel,GGGGG,     ,     ,     ,     
salet,BBYGY,hotel,GGGGG,     ,     ,     ,     ,     ,     
salet,BBYYB,deice,BBBBG,bloke,BGBBG,flume,BGGGG,plume,GGGGG
salet,BBYYB,deice,BBBBG,bloke,BGBBG,flume,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,BGBGG,fluke,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,BGGBG,glove,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,BYBBG,lunge,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,BYGBG,whole,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BBBBG,bloke,GYBBG,bugle,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,GYYBG,boule,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,YGGBG,globe,GGGGG,     ,     
salet,BBYYB,deice,BBBBG,bloke,YYYBG,noble,GGGGG,     ,     
salet,BBYYB,deice,BBBYG,clone,GGGBG,clove,GGGGG,     ,     
salet,BBYYB,deice,BBBYG,clone,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BBBYG,clone,GYBBG,cycle,GGGGG,     ,     
salet,BBYYB,deice,BBBYG,clone,YYBYG,uncle,GGGGG,     ,     
salet,BBYYB,deice,BBGBG,guile,BBGGG,while,GGGGG,     ,     
salet,BBYYB,deice,BBGBG,guile,BBGYG,olive,GGGGG,     ,     
salet,BBYYB,deice,BBGBG,guile,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BBYBG,bible,BGBGG,rifle,GGGGG,     ,     
salet,BBYYB,deice,BBYBG,bible,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BGBBB,lemon,GGBBB,leggy,GGGGG,     ,     
salet,BBYYB,deice,BGBBB,lemon,GGGBB,lemur,GGGGG,     ,     
salet,BBYYB,deice,BGBBB,lemon,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BGBBB,lemon,YGBBB,reply,GGGGG,     ,     
salet,BBYYB,deice,BGBBB,lemon,YGBBY,newly,GGGGG,     ,     
salet,BBYYB,deice,BGBBY,leery,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BGBGY,leech,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BGYBB,peril,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYBBB,elbow,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYBBB,elbow,YYBBB,quell,GGGGG,     ,     
salet,BBYYB,deice,BYBBB,elbow,YYBBY,whelp,GGGGG,     ,     
salet,BBYYB,deice,BYBBG,elope,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYBBY,elegy,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYBGB,fleck,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYBYB,clerk,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYGBG,exile,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYYBB,elfin,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,BYYBG,liege,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,GGYBB,devil,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,GYBBB,dwell,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YBBBG,lodge,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YBGBG,glide,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YGBBG,ledge,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YYBBB,blend,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YYBBG,elude,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YYGBG,elide,GGGGG,     ,     ,     ,     
salet,BBYYB,deice,YYYBB,yield,BGGGG,field,BGGGG,wield,GGGGG
salet,BBYYB,deice,YYYBB,yield,BGGGG,field,GGGGG,     ,     
salet,BBYYB,deice,YYYBB,yield,GGGGG,     ,     ,     ,     
salet,BBYYG,knelt,BBGGG,dwelt,GGGGG,     ,     ,     ,     
salet,BBYYG,knelt,BBGYG,cleft,GGGGG,     ,     ,     ,     
salet,BBYYG,knelt,BBGYG,cleft,YGGBG,elect,GGGGG,     ,     
salet,BBYYG,knelt,BBYGG,exult,GGGGG,     ,     ,     ,     
salet,BBYYG,knelt,GGGGG,     ,     ,     ,     ,     ,     
salet,BBYYY,title,BBGYY,extol,GGGGG,     ,     ,     ,     
salet,BBYYY,title,BGGYG,lithe,GGGGG,     ,     ,     ,     
salet,BBYYY,title,GGGGG,     ,     ,     ,     ,     ,     
salet,BBYYY,title,YBBYG,flute,GGGGG,     ,     ,     ,     
salet,BBYYY,title,YBBYY,lefty,GGGGG,     ,     ,     ,     
salet,BBYYY,title,YYBGG,utile,GGGGG,     ,     ,     ,     
salet,BBYYY,title,YYBYG,elite,GGGGG,     ,     ,     ,     
salet,BGBBB,corny,BBBBB,gamma,BGBBB,vapid,GGGGG,     ,     
salet,BGBBB,corny,BBBBB,gamma,BGBBG,kappa,GGGGG,     ,     
salet,BGBBB,corny,BBBBB,gamma,BGGGG,mamma,GGGGG,     ,     
salet,BGBBB,corny,BBBBB,gamma,BGYBG,mafia,GGGGG,     ,     
salet,BGBBB,corny,BBBBB,gamma,BGYYB,maxim,GGGGG,     ,     
salet,BGBBB,corny,BBBBB,gamma,BGYYY,madam,GGGGG,     ,     
salet,BGBBB,corny,BBBBB,gamma,GGGGG,     ,     ,     ,     
salet,BGBBB,corny,BBBBB,gamma,YGYGG,magma,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,BBBBG,jazzy,BGBBG,mammy,GGGGG
salet,BGBBB,corny,BBBBG,pudgy,BBBBG,jazzy,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,BBBGG,baggy,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,BBBYG,gawky,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,BBGBG,daddy,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,BBYBG,bawdy,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,BYYYG,gaudy,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,GBGBG,paddy,GGGGG,     ,     
salet,BGBBB,corny,BBBBG,pudgy,YBBBG,happy,GGGGG,     ,     
salet,BGBBB,corny,BBBBY,kayak,GGGGG,     ,     ,     ,     
salet,BGBBB,corny,BBBGB,fauna,GGGGG,     ,     ,     ,     
salet,BGBBB,corny,BBBGG,fanny,BGGGG,nanny,GGGGG,     ,     
